# time	energy_highpass
42.330000	2.899621
42.340000	0.458672
42.350000	2.077930
42.360000	5.731785
42.370000	0.419010
42.380000	-2.315695
42.390000	5.359452
42.400000	9.588715
42.410000	0.099964
42.420000	7.935371
42.430000	3.223003
42.440000	9.916204
42.450000	3.500377
42.460000	0.172688
42.470000	-2.882174
42.480000	-6.765190
42.490000	0.069372
42.500000	0.111250
42.510000	4.144569
42.520000	-0.924596
42.530000	1.971505
42.540000	-2.035642
42.550000	-2.453279
42.560000	-5.240004
42.570000	-5.244738
42.580000	-4.008408
42.590000	-9.019413
42.600000	-1.659521
42.610000	-5.954258
42.620000	1.418330
42.630000	0.649098
42.640000	6.541972
42.650000	4.826669
42.660000	-0.970568
42.670000	-8.118068
42.680000	9.340341
42.690000	6.864286
42.700000	2.139373
42.710000	5.472104
42.720000	1.297434
42.730000	-6.060819
42.740000	0.363999
42.750000	-4.410126
42.760000	-1.961482
42.770000	-1.913052
42.780000	-2.535974
42.790000	2.902510
42.800000	-2.463106
42.810000	6.466086
42.820000	0.302441
42.830000	-0.489155
42.840000	1.440169
42.850000	3.077461
42.860000	3.658476
42.870000	-0.250185
42.880000	10.813920
42.890000	4.110835
42.900000	-6.828443
42.910000	-9.161277
42.920000	-2.600418
42.930000	-3.925432
42.940000	-14.223195
42.950000	-9.878691
42.960000	-9.726939
42.970000	-6.562098
42.980000	1.717174
42.990000	-5.106628
43.000000	-4.741166
43.010000	-3.502359
43.020000	-1.592517
43.030000	-3.867780
43.040000	10.604762
43.050000	13.902582
43.060000	9.057168
43.070000	5.583027
43.080000	6.605988
43.090000	4.441296
43.100000	7.246021
43.110000	5.709004
43.120000	5.144625
43.130000	4.375657
43.140000	3.413741
43.150000	2.078354
43.160000	-3.137007
43.170000	2.258897
43.180000	0.969627
43.190000	1.803879
43.200000	-4.081325
43.210000	0.213298
43.220000	-7.023385
43.230000	-7.996652
43.240000	-5.363396
43.250000	-4.843003
43.260000	-6.601285
43.270000	-10.920303
43.280000	-8.336989
43.290000	-0.057049
43.300000	-0.530088
43.310000	-0.148601
43.320000	-1.388125
43.330000	-2.442780
43.340000	6.014019
43.350000	5.908985
43.360000	7.312149
43.370000	7.345395
43.380000	6.812188
43.390000	9.300357
43.400000	9.124066
43.410000	1.247833
43.420000	-1.746501
43.430000	7.094693
43.440000	-5.170070
43.450000	-3.130441
43.460000	0.315827
43.470000	-5.172550
43.480000	-1.887959
43.490000	-2.300548
43.500000	-3.644725
43.510000	-6.145247
43.520000	-3.321007
43.530000	-6.242972
43.540000	-6.876503
43.550000	-4.021613
43.560000	2.630496
43.570000	8.947571
43.580000	10.088491
43.590000	10.242662
43.600000	6.838865
43.610000	5.358635
43.620000	5.873632
43.630000	4.942856
43.640000	7.715053
43.650000	-2.295817
43.660000	-8.926483
43.670000	-6.762919
43.680000	-7.033849
43.690000	-8.856850
43.700000	-5.380654
43.710000	6.571909
43.720000	2.642323
43.730000	-0.184654
43.740000	0.383145
43.750000	5.895292
43.760000	2.640525
43.770000	1.676390
43.780000	0.287340
43.790000	-3.242929
43.800000	2.155342
43.810000	-4.100373
43.820000	-7.079768
43.830000	-13.812554
43.840000	-10.318736
43.850000	-11.244712
43.860000	-10.906841
43.870000	4.086430
43.880000	4.645515
43.890000	9.383740
43.900000	6.725538
43.910000	-6.348232
43.920000	-6.799787
43.930000	-4.044460
43.940000	-4.989877
43.950000	-5.350653
43.960000	-3.054072
43.970000	-0.881575
43.980000	-2.056169
43.990000	1.527689
44.000000	0.946246
44.010000	11.592299
44.020000	7.748610
44.030000	7.799979
44.040000	10.016279
44.050000	1.349208
44.060000	-0.979952
44.070000	-1.086170
44.080000	0.702553
44.090000	5.465944
44.100000	0.001154
44.110000	-2.356809
44.120000	0.110574
44.130000	5.889299
44.140000	8.475144
44.150000	10.457044
44.160000	8.839335
44.170000	0.520013
44.180000	0.843866
44.190000	1.044378
44.200000	-3.237155
44.210000	-0.775142
44.220000	0.481732
44.230000	-1.684482
44.240000	-3.211838
44.250000	-4.655045
44.260000	-1.585870
44.270000	-1.085284
44.280000	-3.409969
44.290000	1.350312
44.300000	1.111191
44.310000	-0.459851
44.320000	-5.208853
44.330000	-2.607579
44.340000	0.123979
44.350000	-2.392110
44.360000	0.929896
44.370000	-5.804962
44.380000	-8.704717
44.390000	-4.512664
44.400000	-9.884790
44.410000	1.996822
44.420000	-2.569824
44.430000	1.999568
44.440000	6.356715
44.450000	-0.904154
44.460000	-0.272067
44.470000	-0.159247
44.480000	1.539678
44.490000	9.036882
44.500000	4.663466
44.510000	3.812159
44.520000	-1.520673
44.530000	-1.088689
44.540000	0.065793
44.550000	0.236494
44.560000	1.610028
44.570000	0.999957
44.580000	-0.755239
44.590000	-0.476593
44.600000	-4.133761
44.610000	-9.869166
44.620000	-4.945447
44.630000	2.494416
44.640000	-6.522960
44.650000	-2.855595
44.660000	-2.313648
44.670000	1.108015
44.680000	5.325496
44.690000	7.409627
44.700000	7.594537
44.710000	4.297755
44.720000	4.302451
44.730000	5.559896
44.740000	5.379046
44.750000	3.549760
44.760000	-6.301424
44.770000	-1.159442
44.780000	-9.521447
44.790000	-6.395643
44.800000	1.041472
44.810000	-1.229882
44.820000	-3.555244
44.830000	4.558247
44.840000	6.903276
44.850000	-0.120052
44.860000	-0.807332
44.870000	1.981610
44.880000	-0.493502
44.890000	-0.590208
44.900000	1.291531
44.910000	4.607558
44.920000	1.697241
44.930000	8.014214
44.940000	3.558145
44.950000	-5.320083
44.960000	-3.244041
44.970000	-3.031224
44.980000	-6.006735
44.990000	9.342664
45.000000	-2.811023
45.010000	-0.569941
45.020000	-4.955310
45.030000	-2.145681
45.040000	-5.026460
45.050000	-4.437397
45.060000	2.558039
45.070000	1.085244
45.080000	-7.802727
45.090000	-2.493415
45.100000	-0.148962
45.110000	-2.602245
45.120000	0.456478
45.130000	3.912021
45.140000	-0.447518
45.150000	2.092487
45.160000	4.990882
45.170000	-1.310123
45.180000	2.301368
45.190000	-4.049569
45.200000	4.410822
45.210000	4.597833
45.220000	8.394195
45.230000	-2.754120
45.240000	3.072568
45.250000	-4.574365
45.260000	-8.109390
45.270000	3.963869
45.280000	4.736637
45.290000	-8.078438
45.300000	-2.597613
45.310000	-3.372544
45.320000	-2.745501
45.330000	-0.654643
45.340000	-6.026049
45.350000	-4.130979
45.360000	-2.274967
45.370000	2.399506
45.380000	6.407768
45.390000	4.103147
45.400000	5.485014
45.410000	6.351790
45.420000	8.415275
45.430000	2.241631
45.440000	-0.781245
45.450000	0.648294
45.460000	-3.055075
45.470000	-0.295854
45.480000	2.882892
45.490000	-2.536144
45.500000	-1.770192
45.510000	-1.041980
45.520000	1.422913
45.530000	5.019575
45.540000	4.522375
45.550000	-1.290428
45.560000	0.506573
45.570000	0.545871
45.580000	-0.226099
45.590000	-1.389500
45.600000	1.812248
45.610000	-0.774324
45.620000	-2.380810
45.630000	-3.696153
45.640000	-2.432656
45.650000	-2.713224
45.660000	-2.082227
45.670000	3.120564
45.680000	-4.517797
45.690000	-1.328151
45.700000	-4.279549
45.710000	5.434269
45.720000	-0.320048
45.730000	-3.193223
45.740000	-4.127617
45.750000	0.763374
45.760000	-1.264393
45.770000	0.020680
45.780000	-0.139861
45.790000	0.342358
45.800000	-1.006393
45.810000	-8.088622
45.820000	-9.877390
45.830000	-4.195354
45.840000	-5.472940
45.850000	-0.808006
45.860000	5.573800
45.870000	4.114015
45.880000	-1.521389
45.890000	0.676775
45.900000	11.555179
45.910000	1.833083
45.920000	-0.946302
45.930000	-0.498365
45.940000	1.966107
45.950000	-1.573906
45.960000	-1.954781
45.970000	0.599038
45.980000	1.985229
45.990000	-0.036913
46.000000	9.319588
46.010000	10.142336
46.020000	-3.265799
46.030000	-1.224579
46.040000	5.738750
46.050000	3.263267
46.060000	1.976885
46.070000	-0.828965
46.080000	1.814834
46.090000	5.640157
46.100000	-0.740756
46.110000	-2.262303
46.120000	-4.411537
46.130000	4.016236
46.140000	2.068511
46.150000	-1.369318
46.160000	-0.698983
46.170000	4.306451
46.180000	-1.955295
46.190000	6.874282
46.200000	-0.066293
46.210000	2.919032
46.220000	4.622375
46.230000	-0.086866
46.240000	3.695351
46.250000	2.277194
46.260000	-2.990832
46.270000	-5.074933
46.280000	-5.212754
46.290000	2.771802
46.300000	-8.573621
46.310000	-3.689831
46.320000	-4.440109
46.330000	-3.695519
46.340000	0.891912
46.350000	-2.367072
46.360000	-4.693168
46.370000	-5.492984
46.380000	-11.197049
46.390000	-8.116064
46.400000	-2.321131
46.410000	-8.479963
46.420000	-1.696781
46.430000	-0.778486
46.440000	3.728552
46.450000	4.025653
46.460000	3.903433
46.470000	7.495782
46.480000	1.363631
46.490000	-4.772901
46.500000	-4.357688
46.510000	-3.600069
46.520000	-1.189362
46.530000	-2.033628
46.540000	2.964749
46.550000	-3.229385
46.560000	4.543392
46.570000	1.718653
46.580000	-1.146953
46.590000	-1.425478
46.600000	-2.743205
46.610000	-1.021944
46.620000	10.257192
46.630000	3.254807
46.640000	3.398782
46.650000	9.186918
46.660000	0.230443
46.670000	1.377141
46.680000	2.193672
46.690000	3.218837
46.700000	5.080040
46.710000	10.388901
46.720000	3.521463
46.730000	8.069486
46.740000	-1.368936
46.750000	2.157235
46.760000	1.634975
46.770000	-4.694809
46.780000	7.057758
46.790000	3.434466
46.800000	3.555129
46.810000	5.638648
46.820000	8.319741
46.830000	-1.440279
46.840000	-1.949200
46.850000	-3.363945
46.860000	-2.391215
46.870000	-0.472752
46.880000	-0.343946
46.890000	-11.787389
46.900000	-1.310171
46.910000	-3.996115
46.920000	-4.705222
46.930000	-8.174610
46.940000	-5.736809
46.950000	1.151236
46.960000	-2.927125
46.970000	-1.457387
46.980000	-8.889542
46.990000	3.097264
47.000000	-4.451216
47.010000	-5.212649
47.020000	-2.801997
47.030000	-10.023140
47.040000	-1.323519
47.050000	-7.995359
47.060000	-3.704916
47.070000	-5.497423
47.080000	3.876295
47.090000	2.858774
47.100000	2.110581
47.110000	2.355079
47.120000	-5.922672
47.130000	0.026152
47.140000	-1.565233
47.150000	4.997082
47.160000	-4.452953
47.170000	-2.486089
47.180000	4.306934
47.190000	6.461505
47.200000	11.138833
47.210000	7.549779
47.220000	-2.864229
47.230000	4.248531
47.240000	5.821362
47.250000	3.392475
47.260000	3.472975
47.270000	5.277380
47.280000	2.976958
47.290000	11.056083
47.300000	8.421088
47.310000	-7.790238
47.320000	-1.358465
47.330000	-8.059931
47.340000	-3.307120
47.350000	2.720283
47.360000	-7.474596
47.370000	-2.472434
47.380000	-2.314562
47.390000	0.248074
47.400000	-2.023382
47.410000	-0.306077
47.420000	0.564740
47.430000	2.082755
47.440000	2.638437
47.450000	7.851641
47.460000	0.114308
47.470000	4.339133
47.480000	7.123205
47.490000	7.764708
47.500000	-5.099525
