2.80	-57.41214747
2.81	-51.80291611
2.82	-55.87193236
2.83	-60.63877772
2.84	-55.63060206
2.85	-56.64602605
2.86	-58.28814388
2.87	-59.21377701
2.88	-57.32972132
2.89	-66.20364054
2.90	-67.18889388
2.91	-60.29792591
2.92	-47.42582433
2.93	-43.45769766
2.94	-55.38702653
2.95	-59.27958054
2.96	-58.15065249
2.97	-58.42911448
2.98	-56.51896869
2.99	-52.26028227
3.00	-52.94520985
3.01	-61.14535946
3.02	-57.3175478
3.03	-45.94246152
3.04	-49.66746511
3.05	-44.07962476
3.06	-49.55739054
3.07	-52.51472729
3.08	-59.96561138
3.09	-67.76356023
3.10	-55.41184393
3.11	-58.97166013
3.12	-55.80929278
3.13	-64.1593805
3.14	-59.16384847
3.15	-61.04718929
3.16	-57.78213647
3.17	-64.49447036
3.18	-66.89281358
3.19	-62.83253513
3.20	-49.09875335
3.21	-59.54198303
3.22	-65.1323891
3.23	-63.28972801
3.24	-69.02809226
3.25	-61.3877696
3.26	-62.88294312
3.27	-68.28507242
3.28	-66.5312359
3.29	-63.69669359
3.30	-67.95546558
3.31	-63.24300908
3.32	-66.86321702
3.33	-65.97153489
3.34	-64.15999498
3.35	-62.90641109
3.36	-63.53853681
3.37	-64.3605294
3.38	-61.94527151
3.39	-60.62870841
3.40	-65.69998399
3.41	-62.36184656
3.42	-62.94815225
3.43	-55.74584154
3.44	-62.19458365
3.45	-60.1681826
3.46	-69.6323934
3.47	-60.8173738
3.48	-56.42375789
3.49	-59.83662835
3.50	-57.3296575
3.51	-64.45529493
3.52	-51.07248351
3.53	-51.09832218
3.54	-65.59204183
3.55	-66.35901864
3.56	-52.85220937
3.57	-60.63717328
3.58	-52.76354876
3.59	-54.6849271
3.60	-59.00466683
3.61	-52.03449092
3.62	-69.26653274
3.63	-71.668913
3.64	-65.06734226
3.65	-73.66455784
3.66	-71.59279398
3.67	-65.41302462
3.68	-71.47113241
3.69	-73.91943117
3.70	-70.55001793
3.71	-64.65974594
3.72	-64.69049689
3.73	-66.70305975
3.74	-69.4995282
3.75	-66.26956453
3.76	-62.39900167
3.77	-72.80091181
3.78	-73.14206071
3.79	-62.6746446
3.80	-57.15403537
3.81	-73.10362572
3.82	-78.45430043
3.83	-71.21662333
3.84	-73.61142161
3.85	-62.0298695
3.86	-65.38482648
3.87	-65.84943547
3.88	-66.07294527
3.89	-69.72553991
3.90	-73.63619909
3.91	-72.66306836
3.92	-59.37161998
3.93	-55.15049904
3.94	-61.97906214
3.95	-47.63415201
3.96	-50.16669336
3.97	-50.5410956
3.98	-47.84712787
3.99	-62.86806907
4.00	-56.38088289
4.01	-56.55538695
4.02	-53.87754971
4.03	-62.20235516
4.04	-59.66045746
4.05	-56.82338599
4.06	-59.5350576
4.07	-59.50195602
4.08	-53.3876293
4.09	-58.58171511
4.10	-53.55713145
4.11	-53.54366324
4.12	-66.09150813
