# time	energy_lowpass
30.610000	-33.314197
30.620000	-33.497978
30.630000	-33.658489
30.640000	-33.832835
30.650000	-34.024887
30.660000	-34.195448
30.670000	-34.352035
30.680000	-34.570406
30.690000	-34.851819
30.700000	-35.164655
30.710000	-35.527991
30.720000	-35.887488
30.730000	-36.239614
30.740000	-36.627314
30.750000	-37.038616
30.760000	-37.385216
30.770000	-37.663092
30.780000	-37.905237
30.790000	-38.087412
30.800000	-38.270811
30.810000	-38.456984
30.820000	-38.593576
30.830000	-38.692146
30.840000	-38.800760
30.850000	-38.916333
30.860000	-39.022517
30.870000	-39.129895
30.880000	-39.194691
30.890000	-39.213705
30.900000	-39.216591
30.910000	-39.192773
30.920000	-39.217942
30.930000	-39.302036
30.940000	-39.401184
30.950000	-39.537300
30.960000	-39.672829
30.970000	-39.804545
30.980000	-39.970684
30.990000	-40.163807
31.000000	-40.317949
31.010000	-40.432664
31.020000	-40.535067
31.030000	-40.608833
31.040000	-40.702731
31.050000	-40.820063
31.060000	-40.923144
31.070000	-41.022920
31.080000	-41.102124
31.090000	-41.154792
31.100000	-41.196799
31.110000	-41.222035
31.120000	-41.231357
31.130000	-41.225549
31.140000	-41.198359
31.150000	-41.149552
31.160000	-41.105211
31.170000	-41.066170
31.180000	-41.019234
31.190000	-40.970831
31.200000	-40.903690
31.210000	-40.816031
31.220000	-40.721561
31.230000	-40.616124
31.240000	-40.497413
31.250000	-40.366586
31.260000	-40.221574
31.270000	-40.061987
31.280000	-39.891967
31.290000	-39.711191
31.300000	-39.517202
31.310000	-39.310706
31.320000	-39.087175
31.330000	-38.845839
31.340000	-38.589219
31.350000	-38.315895
31.360000	-38.027522
31.370000	-37.724134
31.380000	-37.403550
31.390000	-37.065965
31.400000	-36.804809
31.410000	-36.629199
31.420000	-36.495386
31.430000	-36.430306
31.440000	-36.379668
31.450000	-36.341383
31.460000	-36.367099
31.470000	-36.446936
31.480000	-36.514467
31.490000	-36.571623
31.500000	-36.645053
31.510000	-36.719497
31.520000	-36.849403
31.530000	-37.039242
31.540000	-37.250272
31.550000	-37.495637
31.560000	-37.711628
31.570000	-37.888513
31.580000	-38.066454
31.590000	-38.226754
31.600000	-38.398210
31.610000	-38.583950
31.620000	-38.753016
31.630000	-38.911232
31.640000	-39.120304
31.650000	-39.381360
31.660000	-39.668431
31.670000	-39.997078
31.680000	-40.323302
31.690000	-40.644209
31.700000	-40.994672
31.710000	-41.364993
31.720000	-41.639806
31.730000	-41.811363
31.740000	-41.926885
31.750000	-41.953981
31.760000	-41.967317
31.770000	-41.969003
31.780000	-41.892391
31.790000	-41.751298
31.800000	-41.615993
31.810000	-41.482974
31.820000	-41.326187
31.830000	-41.161315
31.840000	-40.927085
31.850000	-40.618661
31.860000	-40.278250
31.870000	-39.890959
31.880000	-39.547843
31.890000	-39.261408
31.900000	-38.977133
31.910000	-38.721418
31.920000	-38.450247
31.930000	-38.159413
31.940000	-37.894270
31.950000	-37.645944
31.960000	-37.331871
31.970000	-36.951030
31.980000	-36.537478
31.990000	-36.070551
32.000000	-35.610300
32.010000	-35.160633
32.020000	-34.674515
32.030000	-34.165243
32.040000	-33.744292
32.050000	-33.417693
32.060000	-33.142630
32.070000	-32.950043
32.080000	-32.764581
32.090000	-32.584393
32.100000	-32.475087
32.110000	-32.422631
32.120000	-32.363855
32.130000	-32.302585
32.140000	-32.261215
32.150000	-32.225851
32.160000	-32.253311
32.170000	-32.347980
32.180000	-32.471325
32.190000	-32.637193
32.200000	-32.751961
32.210000	-32.803274
32.220000	-32.846089
32.230000	-32.853368
32.240000	-32.871402
32.250000	-32.904394
32.260000	-32.905291
32.270000	-32.883400
32.280000	-32.921510
32.290000	-33.020434
32.300000	-33.146266
32.310000	-33.319649
32.320000	-33.479873
32.330000	-33.622979
32.340000	-33.796274
32.350000	-33.986274
32.360000	-34.144170
32.370000	-34.270346
32.380000	-34.378147
32.390000	-34.454843
32.400000	-34.539932
32.410000	-34.633982
32.420000	-34.705964
32.430000	-34.763513
32.440000	-34.824755
32.450000	-34.887225
32.460000	-34.946904
32.470000	-35.007412
32.480000	-35.048891
32.490000	-35.070118
32.500000	-35.083479
32.510000	-35.084144
32.520000	-35.123311
32.530000	-35.206914
32.540000	-35.307029
32.550000	-35.438316
32.560000	-35.573757
32.570000	-35.711368
32.580000	-35.877680
32.590000	-36.067381
32.600000	-36.239209
32.610000	-36.393242
32.620000	-36.546065
32.630000	-36.687604
32.640000	-36.849207
32.650000	-37.033017
32.660000	-37.215234
32.670000	-37.402968
32.680000	-37.574968
32.690000	-37.726518
32.700000	-37.872716
32.710000	-38.006785
32.720000	-38.135321
32.730000	-38.259158
32.740000	-38.368730
32.750000	-38.465068
32.760000	-38.572144
32.770000	-38.690366
32.780000	-38.808518
32.790000	-38.932457
32.800000	-39.045321
32.810000	-39.145584
32.820000	-39.246304
32.830000	-39.343493
32.840000	-39.442190
32.850000	-39.544236
32.860000	-39.644273
32.870000	-39.744029
32.880000	-39.843405
32.890000	-39.941956
32.900000	-40.041294
32.910000	-40.141381
32.920000	-40.233076
32.930000	-40.315849
32.940000	-40.394075
32.950000	-40.465334
32.960000	-40.535258
32.970000	-40.604251
32.980000	-40.667436
32.990000	-40.726012
33.000000	-40.767530
33.010000	-40.790042
33.020000	-40.800123
33.030000	-40.793899
33.040000	-40.777201
33.050000	-40.750177
33.060000	-40.706243
33.070000	-40.646264
33.080000	-40.580926
33.090000	-40.509981
33.100000	-40.428524
33.110000	-40.338947
33.120000	-40.232773
33.130000	-40.109103
33.140000	-39.973896
33.150000	-39.824983
33.160000	-39.669966
33.170000	-39.510022
33.180000	-39.339794
33.190000	-39.161436
33.200000	-38.971570
33.210000	-38.769627
33.220000	-38.559109
33.230000	-38.339204
33.240000	-38.101578
33.250000	-37.845868
33.260000	-37.575425
33.270000	-37.288011
33.280000	-36.989164
33.290000	-36.679100
33.300000	-36.353082
33.310000	-36.012196
33.320000	-35.741233
33.330000	-35.548221
33.340000	-35.394144
33.350000	-35.303418
33.360000	-35.226132
33.370000	-35.160488
33.380000	-35.153676
33.390000	-35.196640
33.400000	-35.229962
33.410000	-35.255524
33.420000	-35.297065
33.430000	-35.341005
33.440000	-35.436417
33.450000	-35.587359
33.460000	-35.759095
33.470000	-35.963517
33.480000	-36.140838
33.490000	-36.282121
33.500000	-36.424750
33.510000	-36.551236
33.520000	-36.689005
33.530000	-36.840990
33.540000	-36.978014
33.550000	-37.105642
33.560000	-37.281191
33.570000	-37.505678
33.580000	-37.755110
33.590000	-38.043943
33.600000	-38.331219
33.610000	-38.614277
33.620000	-38.925567
33.630000	-39.256078
33.640000	-39.552551
33.650000	-39.813353
33.660000	-40.057162
33.670000	-40.269603
33.680000	-40.489235
33.690000	-40.716996
33.700000	-40.920792
33.710000	-41.108018
33.720000	-41.305356
33.730000	-41.510803
33.740000	-41.715989
33.750000	-41.926741
33.760000	-42.117961
33.770000	-42.287947
33.780000	-42.453524
33.790000	-42.608675
33.800000	-42.801268
33.810000	-43.037444
33.820000	-43.290013
33.830000	-43.572840
33.840000	-43.861867
33.850000	-44.155174
33.860000	-44.477146
33.870000	-44.823080
33.880000	-45.152269
33.890000	-45.464598
33.900000	-45.776800
33.910000	-46.078886
33.920000	-46.401290
33.930000	-46.746139
33.940000	-47.090151
33.950000	-47.440226
33.960000	-47.767634
33.970000	-48.066917
33.980000	-48.356499
33.990000	-48.627414
34.000000	-48.890652
34.010000	-49.147151
34.020000	-49.383119
34.030000	-49.600347
34.040000	-49.828060
34.050000	-50.066459
34.060000	-50.302161
34.070000	-50.542190
34.080000	-50.765264
34.090000	-50.969452
34.100000	-51.170867
34.110000	-51.364413
34.120000	-51.560968
34.130000	-51.763178
34.140000	-51.962054
34.150000	-52.160999
34.160000	-52.357111
34.170000	-52.549629
34.180000	-52.743024
34.190000	-52.936664
34.200000	-53.115859
34.210000	-53.279956
34.220000	-53.435587
34.230000	-53.578909
34.240000	-53.719488
34.250000	-53.857949
34.260000	-53.986248
34.270000	-54.106422
34.280000	-54.237283
34.290000	-54.379698
34.300000	-54.526186
34.310000	-54.681847
34.320000	-54.833796
34.330000	-54.981554
34.340000	-55.136071
34.350000	-55.294818
34.360000	-55.447124
34.370000	-55.593500
34.380000	-55.737499
34.390000	-55.876667
34.400000	-56.020358
34.410000	-56.169156
34.420000	-56.316485
34.430000	-56.464513
34.440000	-56.598263
34.450000	-56.715612
34.460000	-56.825219
34.470000	-56.922659
34.480000	-57.015058
34.490000	-57.102960
34.500000	-57.178807
34.510000	-57.243929
34.520000	-57.311422
34.530000	-57.381295
34.540000	-57.447983
34.550000	-57.514657
34.560000	-57.571513
34.570000	-57.617790
34.580000	-57.660903
34.590000	-57.698575
34.600000	-57.695995
34.610000	-57.650326
34.620000	-57.576143
34.630000	-57.463449
34.640000	-57.333804
34.650000	-57.187686
34.660000	-57.005141
34.670000	-56.789980
34.680000	-56.564238
34.690000	-56.326777
34.700000	-56.068932
34.710000	-55.795522
34.720000	-55.487376
34.730000	-55.142784
34.740000	-54.774773
34.750000	-54.378550
34.760000	-53.980533
34.770000	-53.584287
34.780000	-53.173506
34.790000	-52.755741
34.800000	-52.318133
34.810000	-51.859254
34.820000	-51.392097
34.830000	-50.913921
34.840000	-50.400027
34.850000	-49.849890
34.860000	-49.273489
34.870000	-48.664492
34.880000	-48.040459
34.890000	-47.402363
34.900000	-46.736081
34.910000	-46.045352
34.920000	-45.435964
34.930000	-44.917018
34.940000	-44.441531
34.950000	-44.039729
34.960000	-43.647362
34.970000	-43.262285
34.980000	-42.944091
34.990000	-42.681046
35.000000	-42.401968
35.010000	-42.109468
35.020000	-41.831401
35.030000	-41.551602
35.040000	-41.329771
35.050000	-41.170773
35.060000	-41.032670
35.070000	-40.929938
35.080000	-40.784796
35.090000	-40.585945
35.100000	-40.381263
35.110000	-40.148063
35.120000	-39.922695
35.130000	-39.708884
35.140000	-39.468384
35.150000	-39.208544
35.160000	-39.002486
35.170000	-38.851363
35.180000	-38.724701
35.190000	-38.640886
35.200000	-38.547330
35.210000	-38.440601
35.220000	-38.362183
35.230000	-38.300470
35.240000	-38.218422
35.250000	-38.117095
35.260000	-38.005756
35.270000	-37.875028
35.280000	-37.756383
35.290000	-37.650362
35.300000	-37.533064
35.310000	-37.410742
35.320000	-37.295210
35.330000	-37.184564
35.340000	-37.077158
35.350000	-36.975340
35.360000	-36.865292
35.370000	-36.746383
35.380000	-36.627162
35.390000	-36.504378
35.400000	-36.418195
35.410000	-36.373263
35.420000	-36.348185
35.430000	-36.354536
35.440000	-36.371084
35.450000	-36.396452
35.460000	-36.451628
35.470000	-36.532557
35.480000	-36.607733
35.490000	-36.677429
35.500000	-36.754440
35.510000	-36.831208
35.520000	-36.932080
35.530000	-37.058857
35.540000	-37.193387
35.550000	-37.341317
35.560000	-37.466083
35.570000	-37.562130
35.580000	-37.650771
35.590000	-37.721028
35.600000	-37.789792
35.610000	-37.858267
35.620000	-37.907994
35.630000	-37.941997
35.640000	-37.993465
35.650000	-38.062411
35.660000	-38.134405
35.670000	-38.217426
35.680000	-38.286656
35.690000	-38.340041
35.700000	-38.396254
35.710000	-38.449445
35.720000	-38.517469
35.730000	-38.603976
35.740000	-38.696188
35.750000	-38.799615
35.760000	-38.908034
35.770000	-39.020527
35.780000	-39.145172
35.790000	-39.280785
35.800000	-39.406959
35.810000	-39.523145
35.820000	-39.638490
35.830000	-39.747841
35.840000	-39.865237
35.850000	-39.991728
35.860000	-40.116053
35.870000	-40.241358
35.880000	-40.335086
35.890000	-40.392569
35.900000	-40.431220
35.910000	-40.441174
35.920000	-40.438338
35.930000	-40.423396
35.940000	-40.379239
35.950000	-40.308506
35.960000	-40.238783
35.970000	-40.169644
35.980000	-40.088932
35.990000	-40.003018
36.000000	-39.890359
36.010000	-39.748938
36.020000	-39.594303
36.030000	-39.421148
36.040000	-39.248596
36.050000	-39.079862
36.060000	-38.901766
36.070000	-38.719910
36.080000	-38.526266
36.090000	-38.319651
36.100000	-38.108953
36.110000	-37.892416
36.120000	-37.649429
36.130000	-37.379309
36.140000	-37.090715
36.150000	-36.778281
36.160000	-36.456071
36.170000	-36.124872
36.180000	-35.773083
36.190000	-35.403658
36.200000	-35.130046
36.210000	-34.962390
36.220000	-34.849552
36.230000	-34.824039
36.240000	-34.817816
36.250000	-34.828532
36.260000	-34.919761
36.270000	-35.079102
36.280000	-35.229047
36.290000	-35.372284
36.300000	-35.539387
36.310000	-35.712707
36.320000	-35.956846
36.330000	-36.277096
36.340000	-36.627933
36.350000	-37.025013
36.360000	-37.386757
36.370000	-37.701161
36.380000	-38.018802
36.390000	-38.315857
36.400000	-38.630132
36.410000	-38.965579
36.420000	-39.282223
36.430000	-39.587721
36.440000	-39.959435
36.450000	-40.398654
36.460000	-40.873075
36.470000	-41.402178
36.480000	-41.930488
36.490000	-42.454395
36.500000	-43.017745
36.510000	-43.608315
36.520000	-44.059528
36.530000	-44.359409
36.540000	-44.577362
36.550000	-44.666376
36.560000	-44.732646
36.570000	-44.779224
36.580000	-44.710380
36.590000	-44.545653
36.600000	-44.388887
36.610000	-44.235178
36.620000	-44.045395
36.630000	-43.842766
36.640000	-43.537477
36.650000	-43.122321
36.660000	-42.659348
36.670000	-42.126689
36.680000	-41.653912
36.690000	-41.258971
36.700000	-40.863735
36.710000	-40.505770
36.720000	-40.122776
36.730000	-39.708657
36.740000	-39.327747
36.750000	-38.967429
36.760000	-38.509191
36.770000	-37.951420
36.780000	-37.343016
36.790000	-36.654243
36.800000	-35.970980
36.810000	-35.298761
36.820000	-34.570105
36.830000	-33.803963
36.840000	-33.202057
36.850000	-32.777271
36.860000	-32.448485
36.870000	-32.272200
36.880000	-32.116294
36.890000	-31.977210
36.900000	-31.972140
36.910000	-32.076624
36.920000	-32.169941
36.930000	-32.258451
36.940000	-32.386484
36.950000	-32.527214
36.960000	-32.786777
36.970000	-33.173536
36.980000	-33.614710
36.990000	-34.136140
37.000000	-34.574979
37.010000	-34.909158
37.020000	-35.235594
37.030000	-35.507149
37.040000	-35.803148
37.050000	-36.131064
37.060000	-36.409557
37.070000	-36.654618
37.080000	-37.012814
37.090000	-37.485859
37.100000	-38.013456
37.110000	-38.632260
37.120000	-39.235429
37.130000	-39.816023
37.140000	-40.457623
37.150000	-41.136567
37.160000	-41.707056
37.170000	-42.163732
37.180000	-42.558199
37.190000	-42.850695
37.200000	-43.145185
37.210000	-43.443935
37.220000	-43.659259
37.230000	-43.810779
37.240000	-43.973289
37.250000	-44.141169
37.260000	-44.289943
37.270000	-44.435788
37.280000	-44.508569
37.290000	-44.503164
37.300000	-44.466307
37.310000	-44.380943
37.320000	-44.377869
37.330000	-44.473705
37.340000	-44.593475
37.350000	-44.774874
37.360000	-44.951891
37.370000	-45.118947
37.380000	-45.342453
37.390000	-45.609264
37.400000	-45.807079
37.410000	-45.935229
37.420000	-46.039499
37.430000	-46.092089
37.440000	-46.176313
37.450000	-46.297712
37.460000	-46.391953
37.470000	-46.477687
37.480000	-46.559331
37.490000	-46.630170
37.500000	-46.701406
37.510000	-46.772460
37.520000	-46.825327
37.530000	-46.860659
37.540000	-46.886530
37.550000	-46.899063
37.560000	-46.918304
37.570000	-46.946404
37.580000	-46.970824
37.590000	-46.996949
37.600000	-47.015369
37.610000	-47.024763
37.620000	-47.034313
37.630000	-47.041816
37.640000	-47.019650
37.650000	-46.966231
37.660000	-46.893004
37.670000	-46.792388
37.680000	-46.682279
37.690000	-46.563337
37.700000	-46.419864
37.710000	-46.255296
37.720000	-46.084909
37.730000	-45.907859
37.740000	-45.718841
37.750000	-45.521275
37.760000	-45.301650
37.770000	-45.058998
37.780000	-44.802630
37.790000	-44.529315
37.800000	-44.289608
37.810000	-44.089439
37.820000	-43.902624
37.830000	-43.743893
37.840000	-43.586197
37.850000	-43.428075
37.860000	-43.296398
37.870000	-43.186182
37.880000	-43.057575
37.890000	-42.911110
37.900000	-42.763231
37.910000	-42.604517
37.920000	-42.466157
37.930000	-42.350629
37.940000	-42.235023
37.950000	-42.126717
37.960000	-41.996112
37.970000	-41.838052
37.980000	-41.672030
37.990000	-41.489140
38.000000	-41.301490
38.010000	-41.110481
38.020000	-40.902076
38.030000	-40.678620
38.040000	-40.470533
38.050000	-40.278406
38.060000	-40.088985
38.070000	-39.909892
38.080000	-39.719623
38.090000	-39.516618
38.100000	-39.317867
38.110000	-39.118541
38.120000	-38.950609
38.130000	-38.819304
38.140000	-38.706277
38.150000	-38.621374
38.160000	-38.550382
38.170000	-38.492543
38.180000	-38.464131
38.190000	-38.462853
38.200000	-38.459441
38.210000	-38.454108
38.220000	-38.460062
38.230000	-38.470460
38.240000	-38.507568
38.250000	-38.573491
38.260000	-38.651918
38.270000	-38.748309
38.280000	-38.846112
38.290000	-38.942255
38.300000	-39.048800
38.310000	-39.160842
38.320000	-39.284734
38.330000	-39.421578
38.340000	-39.563928
38.350000	-39.713207
38.360000	-39.888523
38.370000	-40.090615
38.380000	-40.311330
38.390000	-40.555679
38.400000	-40.810874
38.410000	-41.076200
38.420000	-41.362343
38.430000	-41.666636
38.440000	-41.913719
38.450000	-42.097280
38.460000	-42.250869
38.470000	-42.353061
38.480000	-42.449887
38.490000	-42.542994
38.500000	-42.589971
38.510000	-42.599328
38.520000	-42.621589
38.530000	-42.654977
38.540000	-42.679936
38.550000	-42.708013
38.560000	-42.696953
38.570000	-42.643422
38.580000	-42.577258
38.590000	-42.488301
38.600000	-42.431559
38.610000	-42.415123
38.620000	-42.405260
38.630000	-42.418090
38.640000	-42.428087
38.650000	-42.432720
38.660000	-42.459070
38.670000	-42.502058
38.680000	-42.510137
38.690000	-42.482592
38.700000	-42.441051
38.710000	-42.372628
38.720000	-42.314556
38.730000	-42.269357
38.740000	-42.207839
38.750000	-42.138295
38.760000	-42.049784
38.770000	-41.937830
38.780000	-41.813377
38.790000	-41.672306
38.800000	-41.513776
38.810000	-41.338218
38.820000	-41.142032
38.830000	-40.924668
38.840000	-40.704548
38.850000	-40.482263
38.860000	-40.248150
38.870000	-40.006699
38.880000	-39.745803
38.890000	-39.464089
38.900000	-39.171090
38.910000	-38.863810
38.920000	-38.539459
38.930000	-38.198653
38.940000	-37.840367
38.950000	-37.463925
38.960000	-37.072752
38.970000	-36.666556
38.980000	-36.242937
38.990000	-35.802413
39.000000	-35.342415
39.010000	-34.862288
39.020000	-34.363429
39.030000	-33.844910
39.040000	-33.307216
39.050000	-32.750229
39.060000	-32.172738
39.070000	-31.574647
39.080000	-31.107592
39.090000	-30.786781
39.100000	-30.541035
39.110000	-30.414265
39.120000	-30.319066
39.130000	-30.252201
39.140000	-30.297438
39.150000	-30.439037
39.160000	-30.568356
39.170000	-30.688604
39.180000	-30.843769
39.190000	-31.008984
39.200000	-31.273308
39.210000	-31.644221
39.220000	-32.058524
39.230000	-32.537834
39.240000	-32.978552
39.250000	-33.364946
39.260000	-33.762612
39.270000	-34.141240
39.280000	-34.547822
39.290000	-34.987599
39.300000	-35.410319
39.310000	-35.825598
39.320000	-36.334228
39.330000	-36.938203
39.340000	-37.595296
39.350000	-38.331038
39.360000	-39.073833
39.370000	-39.819109
39.380000	-40.623880
39.390000	-41.472482
39.400000	-42.194452
39.410000	-42.779107
39.420000	-43.295412
39.430000	-43.695797
39.440000	-44.092145
39.450000	-44.487709
39.460000	-44.783646
39.470000	-45.000860
39.480000	-45.241525
39.490000	-45.500479
39.500000	-45.740530
39.510000	-45.984551
39.520000	-46.143122
39.530000	-46.209405
39.540000	-46.245088
39.550000	-46.228570
39.560000	-46.296468
39.570000	-46.467528
39.580000	-46.660649
39.590000	-46.915536
39.600000	-47.166067
39.610000	-47.406176
39.620000	-47.704151
39.630000	-48.046824
39.640000	-48.311456
39.650000	-48.496797
39.660000	-48.653655
39.670000	-48.751485
39.680000	-48.880065
39.690000	-49.045421
39.700000	-49.177663
39.710000	-49.296833
39.720000	-49.430437
39.730000	-49.573394
39.740000	-49.727010
39.750000	-49.897166
39.760000	-50.051206
39.770000	-50.189256
39.780000	-50.332517
39.790000	-50.474345
39.800000	-50.620294
39.810000	-50.773105
39.820000	-50.925607
39.830000	-51.079880
39.840000	-51.238860
39.850000	-51.402150
39.860000	-51.570251
39.870000	-51.743907
39.880000	-51.878674
39.890000	-51.970526
39.900000	-52.041079
39.910000	-52.077819
39.920000	-52.106502
39.930000	-52.128523
39.940000	-52.119860
39.950000	-52.085491
39.960000	-52.056167
39.970000	-52.031213
39.980000	-51.998820
39.990000	-51.966250
40.000000	-51.908723
40.010000	-51.824485
40.020000	-51.731611
40.030000	-51.624339
40.040000	-51.488872
40.050000	-51.325496
40.060000	-51.136300
40.070000	-50.917525
40.080000	-50.681029
40.090000	-50.426488
40.100000	-50.144419
40.110000	-49.836818
40.120000	-49.506727
40.130000	-49.152919
40.140000	-48.774856
40.150000	-48.372728
40.160000	-47.941411
40.170000	-47.480278
40.180000	-46.991637
40.190000	-46.473939
40.200000	-45.944724
40.210000	-45.405532
40.220000	-44.846606
40.230000	-44.272672
40.240000	-43.673546
40.250000	-43.048207
40.260000	-42.405722
40.270000	-41.743800
40.280000	-41.048290
40.290000	-40.318925
40.300000	-39.560793
40.310000	-38.770187
40.320000	-37.957396
40.330000	-37.122783
40.340000	-36.257977
40.350000	-35.365040
40.360000	-34.630922
40.370000	-34.073708
40.380000	-33.607262
40.390000	-33.285612
40.400000	-32.999378
40.410000	-32.744767
40.420000	-32.625785
40.430000	-32.622754
40.440000	-32.603995
40.450000	-32.573755
40.460000	-32.585035
40.470000	-32.607843
40.480000	-32.750993
40.490000	-33.023654
40.500000	-33.349004
40.510000	-33.753531
40.520000	-34.105327
40.530000	-34.384778
40.540000	-34.674668
40.550000	-34.936518
40.560000	-35.231021
40.570000	-35.564818
40.580000	-35.873626
40.590000	-36.169885
40.600000	-36.580519
40.610000	-37.107947
40.620000	-37.699241
40.630000	-38.386537
40.640000	-39.079430
40.650000	-39.772193
40.660000	-40.536744
40.670000	-41.353317
40.680000	-41.990656
40.690000	-42.433613
40.700000	-42.776768
40.710000	-42.955386
40.720000	-43.119908
40.730000	-43.274752
40.740000	-43.286243
40.750000	-43.182400
40.760000	-43.103831
40.770000	-43.043666
40.780000	-42.950183
40.790000	-42.854904
40.800000	-42.635393
40.810000	-42.282189
40.820000	-41.879910
40.830000	-41.398948
40.840000	-41.023072
40.850000	-40.777633
40.860000	-40.553091
40.870000	-40.402857
40.880000	-40.238267
40.890000	-40.051073
40.900000	-39.932968
40.910000	-39.866253
40.920000	-39.684986
40.930000	-39.387355
40.940000	-39.042071
40.950000	-38.607773
40.960000	-38.205586
40.970000	-37.843592
40.980000	-37.427331
40.990000	-36.983791
41.000000	-36.583842
41.010000	-36.224026
41.020000	-35.890235
41.030000	-35.600183
41.040000	-35.290367
41.050000	-34.960234
41.060000	-34.657033
41.070000	-34.368298
41.080000	-34.077275
41.090000	-33.788368
41.100000	-33.501728
41.110000	-33.214606
41.120000	-32.950822
41.130000	-32.711507
41.140000	-32.483234
41.150000	-32.271828
41.160000	-31.994223
41.170000	-31.641472
41.180000	-31.257367
41.190000	-30.818260
41.200000	-30.369373
41.210000	-29.913756
41.220000	-29.407789
41.230000	-28.860330
41.240000	-28.335343
41.250000	-27.832359
41.260000	-27.326024
41.270000	-26.831825
41.280000	-26.300362
41.290000	-25.728243
41.300000	-25.152569
41.310000	-24.562067
41.320000	-24.054461
41.330000	-23.643641
41.340000	-23.275655
41.350000	-22.979786
41.360000	-22.708675
41.370000	-22.459641
41.380000	-22.283228
41.390000	-22.171162
41.400000	-22.039692
41.410000	-21.889544
41.420000	-21.757025
41.430000	-21.622394
41.440000	-21.549929
41.450000	-21.545214
41.460000	-21.560931
41.470000	-21.612529
41.480000	-21.648485
41.490000	-21.659278
41.500000	-21.681009
41.510000	-21.698209
41.520000	-21.730793
41.530000	-21.781685
41.540000	-21.827233
41.550000	-21.871548
41.560000	-21.971528
41.570000	-22.128871
41.580000	-22.318895
41.590000	-22.556191
41.600000	-22.801742
41.610000	-23.053003
41.620000	-23.341696
41.630000	-23.659352
41.640000	-23.939834
41.650000	-24.180291
41.660000	-24.405960
41.670000	-24.598856
41.680000	-24.804927
41.690000	-25.025599
41.700000	-25.221901
41.710000	-25.402708
41.720000	-25.604244
41.730000	-25.824423
41.740000	-26.051227
41.750000	-26.292808
41.760000	-26.516633
41.770000	-26.720534
41.780000	-26.926932
41.790000	-27.128140
41.800000	-27.379292
41.810000	-27.687873
41.820000	-28.022092
41.830000	-28.398070
41.840000	-28.788924
41.850000	-29.192502
41.860000	-29.636683
41.870000	-30.116305
41.880000	-30.583472
41.890000	-31.038037
41.900000	-31.500011
41.910000	-31.957688
41.920000	-32.446766
41.930000	-32.969854
41.940000	-33.499701
41.950000	-34.044473
41.960000	-34.524065
41.970000	-34.927359
41.980000	-35.297769
41.990000	-35.611309
42.000000	-35.907548
42.010000	-36.188557
42.020000	-36.412513
42.030000	-36.586294
42.040000	-36.777658
42.050000	-36.985857
42.060000	-37.181580
42.070000	-37.380723
42.080000	-37.530904
42.090000	-37.627531
42.100000	-37.708957
42.110000	-37.762538
42.120000	-37.833206
42.130000	-37.928932
42.140000	-38.018823
42.150000	-38.116278
42.160000	-38.203241
42.170000	-38.277188
42.180000	-38.358988
42.190000	-38.444896
42.200000	-38.486410
42.210000	-38.482143
42.220000	-38.452957
42.230000	-38.386419
42.240000	-38.315962
42.250000	-38.243729
42.260000	-38.142590
42.270000	-38.019788
42.280000	-37.933294
42.290000	-37.885685
42.300000	-37.854720
42.310000	-37.856185
42.320000	-37.849961
42.330000	-37.834797
42.340000	-37.844806
42.350000	-37.872248
42.360000	-37.885066
42.370000	-37.885065
42.380000	-37.882961
42.390000	-37.871531
42.400000	-37.879465
42.410000	-37.908687
42.420000	-37.939394
42.430000	-37.978368
42.440000	-37.977254
42.450000	-37.929470
42.460000	-37.862930
42.470000	-37.763491
42.480000	-37.654702
42.490000	-37.538456
42.500000	-37.390308
42.510000	-37.214783
42.520000	-37.053959
42.530000	-36.907972
42.540000	-36.759234
42.550000	-36.618032
42.560000	-36.453018
42.570000	-36.261902
42.580000	-36.068621
42.590000	-35.866007
42.600000	-35.706758
42.610000	-35.598824
42.620000	-35.512333
42.630000	-35.463208
42.640000	-35.426800
42.650000	-35.401632
42.660000	-35.414673
42.670000	-35.461670
42.680000	-35.495767
42.690000	-35.517220
42.700000	-35.546589
42.710000	-35.572786
42.720000	-35.631398
42.730000	-35.725547
42.740000	-35.828894
42.750000	-35.949989
42.760000	-36.061440
42.770000	-36.158054
42.780000	-36.259266
42.790000	-36.356819
42.800000	-36.461044
42.810000	-36.573512
42.820000	-36.681738
42.830000	-36.787852
42.840000	-36.922643
42.850000	-37.087063
42.860000	-37.267691
42.870000	-37.472432
42.880000	-37.680256
42.890000	-37.889782
42.900000	-38.118144
42.910000	-38.360777
42.920000	-38.479241
42.930000	-38.461428
42.940000	-38.368991
42.950000	-38.162295
42.960000	-37.924924
42.970000	-37.659627
42.980000	-37.288543
42.990000	-36.826866
43.000000	-36.367774
43.010000	-35.907789
43.020000	-35.410270
43.030000	-34.896318
43.040000	-34.287732
43.050000	-33.578049
43.060000	-32.822089
43.070000	-32.000826
43.080000	-31.214255
43.090000	-30.476908
43.100000	-29.726846
43.110000	-28.993179
43.120000	-28.229233
43.130000	-27.430086
43.140000	-26.644763
43.150000	-25.863738
43.160000	-24.992434
43.170000	-24.029220
43.180000	-23.013404
43.190000	-21.921115
43.200000	-20.820101
43.210000	-19.714682
43.220000	-18.551187
43.230000	-17.344475
43.240000	-16.306479
43.250000	-15.452622
43.260000	-14.694059
43.270000	-14.090622
43.280000	-13.507608
43.290000	-12.941046
43.300000	-12.512517
43.310000	-12.197207
